HOUR,MIN,SEC,GDLAT,GLON,TEC,DTEC
0,2,30,-83,-65,1.83E+01,1.35E+00
0,2,30,-83,-61,1.18E+01,1.48E+00
0,2,30,-83,-60,1.17E+01,1.64E+00
0,2,30,-83,-59,1.41E+01,1.06E+00
0,2,30,-83,-58,1.45E+01,9.80E-01
0,2,30,-83,-57,1.45E+01,1.03E+00
0,2,30,-83,-55,1.84E+01,1.31E+00
0,2,30,-83,-54,1.81E+01,1.31E+00
0,2,30,-83,-45,1.24E+01,1.54E+00
0,2,30,-83,-44,1.54E+01,1.32E+00
0,2,30,-83,-43,1.20E+01,1.44E+00
0,2,30,-83,-40,1.72E+01,1.33E+00
0,2,30,-83,-39,1.72E+01,1.31E+00
0,2,30,-83,-12,1.69E+01,1.32E+00
0,2,30,-83,-11,1.67E+01,1.32E+00
0,2,30,-83,74,1.53E+01,3.70E+00
0,2,30,-83,75,1.40E+01,3.10E+00
0,2,30,-83,76,1.35E+01,3.08E+00
0,2,30,-83,117,1.26E+01,1.92E+00
0,2,30,-83,127,1.69E+01,1.33E+00
0,2,30,-83,128,1.71E+01,1.33E+00
0,2,30,-83,134,1.73E+01,1.33E+00
0,2,30,-83,135,1.65E+01,1.31E+00
0,2,30,-83,136,1.60E+01,1.31E+00
0,2,30,-83,140,1.79E+01,1.43E+00
0,2,30,-83,141,1.78E+01,4.67E-01
0,2,30,-83,142,1.73E+01,4.65E-01
0,2,30,-83,145,1.94E+01,1.54E+00
0,2,30,-83,146,1.94E+01,1.43E+00
0,2,30,-83,147,1.93E+01,1.43E+00
0,2,30,-83,148,1.88E+01,3.36E+00
0,2,30,-83,149,1.75E+01,3.66E+00
0,2,30,-83,150,1.60E+01,5.61E+00
0,2,30,-83,152,1.80E+01,2.06E+00
0,2,30,-83,153,1.78E+01,2.06E+00
0,2,30,-83,154,1.75E+01,1.73E+00
0,2,30,-83,156,1.73E+01,2.09E+00
0,2,30,-83,157,1.82E+01,1.32E+00
0,2,30,-83,158,1.90E+01,1.31E+00
0,2,30,-83,159,1.98E+01,1.32E+00
0,2,30,-83,163,1.71E+01,1.32E+00
0,2,30,-83,164,1.77E+01,1.31E+00
0,2,30,-83,165,1.60E+01,9.33E-01
0,2,30,-83,166,1.44E+01,1.31E+00
0,2,30,-83,168,1.41E+01,1.30E+00
0,2,30,-83,169,1.43E+01,9.12E-01
0,2,30,-83,170,1.44E+01,1.27E+00
0,2,30,-83,175,1.45E+01,3.65E-01
0,2,30,-83,176,1.44E+01,5.04E-01
0,2,30,-83,177,1.43E+01,1.16E+00
0,2,30,-83,178,1.46E+01,2.38E+00
0,2,30,-83,179,1.49E+01,1.93E+00
0,2,30,-82,-174,1.52E+01,1.36E+00
0,2,30,-82,-173,1.54E+01,1.36E+00
0,2,30,-82,-172,1.56E+01,1.42E+00
0,2,30,-82,-171,1.58E+01,1.36E+00
0,2,30,-82,-170,1.61E+01,1.36E+00
0,2,30,-82,-169,1.62E+01,1.42E+00
0,2,30,-82,-162,1.49E+01,1.40E+00
0,2,30,-82,-161,1.51E+01,1.40E+00
0,2,30,-82,-160,1.51E+01,1.40E+00
0,2,30,-82,-159,1.53E+01,1.35E+00
0,2,30,-82,-158,1.56E+01,1.40E+00
0,2,30,-82,-157,1.57E+01,1.40E+00
0,2,30,-82,-156,1.59E+01,1.35E+00
0,2,30,-82,-155,1.60E+01,1.41E+00
0,2,30,-82,-154,1.61E+01,1.41E+00
0,2,30,-82,-150,1.97E+01,1.31E+00
0,2,30,-82,-143,1.78E+01,4.58E+00
0,2,30,-82,-142,2.18E+01,1.31E+00
0,2,30,-82,-141,2.10E+01,1.31E+00
0,2,30,-82,-117,2.01E+01,1.31E+00
0,2,30,-82,-105,1.61E+01,1.36E+00
0,2,30,-82,-104,1.72E+01,1.31E+00
0,2,30,-82,-96,1.64E+01,1.32E+00
0,2,30,-82,-86,1.73E+01,1.31E+00
0,2,30,-82,-85,1.72E+01,9.33E-01
0,2,30,-82,-84,1.55E+01,9.41E-01
0,2,30,-82,-83,1.48E+01,1.30E+00
0,2,30,-82,-76,1.34E+01,1.41E+00
0,2,30,-82,-75,1.32E+01,1.33E+00
0,2,30,-82,-74,1.49E+01,1.31E+00
0,2,30,-82,-73,1.60E+01,9.24E-01
0,2,30,-82,-72,1.66E+01,1.31E+00
0,2,30,-82,-71,1.49E+01,1.30E+00
0,2,30,-82,-70,1.48E+01,1.30E+00
0,2,30,-82,-69,1.49E+01,1.31E+00
0,2,30,-82,-65,1.56E+01,1.31E+00
0,2,30,-82,-64,1.65E+01,9.24E-01
0,2,30,-82,-63,1.61E+01,1.31E+00
0,2,30,-82,-56,1.60E+01,1.30E+00
0,2,30,-82,-55,1.60E+01,1.30E+00
0,2,30,-82,-54,1.58E+01,1.30E+00
0,2,30,-82,-53,1.52E+01,1.31E+00
0,2,30,-82,-49,1.33E+01,1.32E+00
0,2,30,-82,-48,1.43E+01,9.34E-01
0,2,30,-82,-47,1.54E+01,1.31E+00
0,2,30,-82,-38,1.50E+01,1.32E+00
0,2,30,-82,-37,1.50E+01,1.31E+00
0,2,30,-82,-36,1.50E+01,1.31E+00
0,2,30,-82,-35,1.50E+01,1.32E+00
0,2,30,-82,-32,1.46E+01,1.31E+00
0,2,30,-82,-31,1.47E+01,1.31E+00
0,2,30,-82,-30,1.46E+01,1.31E+00
0,2,30,-82,-29,1.46E+01,1.31E+00
0,2,30,-82,-26,1.60E+01,1.30E+00
0,2,30,-82,-25,1.56E+01,1.33E+00
0,2,30,-82,117,1.53E+01,1.40E+00
0,2,30,-82,128,1.76E+01,1.40E+00
0,2,30,-82,129,1.80E+01,1.34E+00
0,2,30,-82,135,1.77E+01,9.32E-01
0,2,30,-82,136,1.73E+01,9.25E-01
0,2,30,-82,137,1.78E+01,1.31E+00
0,2,30,-82,138,1.76E+01,7.54E-01
0,2,30,-82,139,1.80E+01,7.54E-01
0,2,30,-82,140,1.79E+01,9.28E-01
0,2,30,-82,142,1.71E+01,3.96E-01
0,2,30,-82,143,1.71E+01,3.63E-01
0,2,30,-82,144,1.71E+01,5.35E-01
0,2,30,-82,145,1.90E+01,1.54E+00
0,2,30,-82,165,1.49E+01,1.31E+00
0,2,30,-82,166,1.55E+01,1.31E+00
0,2,30,-82,167,1.64E+01,1.32E+00
0,2,30,-82,169,1.36E+01,1.31E+00
0,2,30,-82,170,1.39E+01,1.31E+00
0,2,30,-82,175,1.56E+01,9.39E-01
0,2,30,-82,176,1.49E+01,7.00E-01
0,2,30,-82,177,1.73E+01,1.31E+00
0,2,30,-82,178,1.67E+01,9.25E-01
0,2,30,-82,179,1.63E+01,1.31E+00
0,2,30,-81,-176,1.39E+01,1.30E+00
0,2,30,-81,-175,1.55E+01,1.32E+00
0,2,30,-81,-173,1.39E+01,1.33E+00
0,2,30,-81,-172,1.38E+01,1.30E+00
0,2,30,-81,-169,1.38E+01,1.31E+00
0,2,30,-81,-168,1.37E+01,1.30E+00
0,2,30,-81,-165,1.31E+01,2.90E+00
0,2,30,-81,-164,1.31E+01,2.26E+00
0,2,30,-81,-163,1.41E+01,1.24E+00
0,2,30,-81,-162,1.40E+01,1.21E+00
0,2,30,-81,-161,1.41E+01,9.47E-01
0,2,30,-81,-160,1.41E+01,9.25E-01
0,2,30,-81,-159,1.41E+01,9.50E-01
0,2,30,-81,-158,1.42E+01,9.60E-01
0,2,30,-81,-157,1.43E+01,1.01E+00
0,2,30,-81,-156,1.42E+01,1.41E+00
0,2,30,-81,-155,1.43E+01,1.51E+00
0,2,30,-81,-154,1.45E+01,1.51E+00
0,2,30,-81,-130,1.53E+01,1.31E+00
0,2,30,-81,-129,1.57E+01,1.31E+00
0,2,30,-81,-127,1.72E+01,1.31E+00
0,2,30,-81,-126,1.76E+01,1.30E+00
0,2,30,-81,-125,1.76E+01,1.30E+00
0,2,30,-81,-117,1.94E+01,1.31E+00
0,2,30,-81,-115,1.36E+01,1.40E+00
0,2,30,-81,-114,1.37E+01,1.32E+00
0,2,30,-81,-113,1.41E+01,1.32E+00
0,2,30,-81,-109,1.58E+01,1.32E+00
0,2,30,-81,-101,1.43E+01,1.31E+00
0,2,30,-81,-100,1.67E+01,9.34E-01
0,2,30,-81,-99,1.63E+01,1.31E+00
0,2,30,-81,-98,1.67E+01,1.31E+00
0,2,30,-81,-97,1.67E+01,1.30E+00
0,2,30,-81,-96,1.64E+01,9.24E-01
0,2,30,-81,-95,1.62E+01,9.21E-01
0,2,30,-81,-94,1.60E+01,9.21E-01
0,2,30,-81,-93,1.78E+01,1.32E+00
0,2,30,-81,-92,1.75E+01,1.33E+00
0,2,30,-81,-87,1.56E+01,1.30E+00
0,2,30,-81,-77,1.52E+01,1.30E+00
0,2,30,-81,-76,1.48E+01,1.30E+00
0,2,30,-81,-63,1.51E+01,1.30E+00
0,2,30,-81,-62,1.55E+01,1.31E+00
0,2,30,-81,-48,1.57E+01,1.31E+00
0,2,30,-81,-47,1.59E+01,1.31E+00
0,2,30,-81,-42,1.53E+01,1.42E+00
0,2,30,-81,-41,1.52E+01,1.30E+00
0,2,30,-81,-40,1.56E+01,7.76E-01
0,2,30,-81,-39,1.57E+01,9.27E-01
0,2,30,-81,-38,1.50E+01,1.32E+00
0,2,30,-81,-34,1.46E+01,1.31E+00
0,2,30,-81,-33,1.46E+01,1.31E+00
0,2,30,-81,-23,1.48E+01,1.50E+00
0,2,30,-81,-22,1.46E+01,1.45E+00
0,2,30,-81,3,1.17E+01,1.33E+00
0,2,30,-81,12,1.28E+01,1.32E+00
0,2,30,-81,13,1.30E+01,1.32E+00
0,2,30,-81,14,1.34E+01,1.32E+00
0,2,30,-81,137,1.78E+01,1.32E+00
0,2,30,-81,140,1.74E+01,1.30E+00
0,2,30,-81,165,1.45E+01,1.31E+00
0,2,30,-81,175,1.62E+01,1.32E+00
0,2,30,-80,-180,1.23E+01,1.30E+00
0,2,30,-80,-179,1.28E+01,9.25E-01
0,2,30,-80,-178,1.29E+01,5.84E-01
0,2,30,-80,-177,1.37E+01,9.25E-01
0,2,30,-80,-175,1.38E+01,1.11E+00
0,2,30,-80,-174,1.44E+01,3.56E-01
0,2,30,-80,-173,1.44E+01,5.70E-01
0,2,30,-80,-162,1.45E+01,1.33E+00
0,2,30,-80,-161,1.44E+01,1.35E+00
0,2,30,-80,-160,1.44E+01,1.33E+00
0,2,30,-80,-159,1.44E+01,1.36E+00
0,2,30,-80,-158,1.44E+01,1.33E+00
0,2,30,-80,-157,1.44E+01,1.36E+00
0,2,30,-80,-156,1.42E+01,1.33E+00
0,2,30,-80,-130,1.70E+01,9.24E-01
0,2,30,-80,-129,1.73E+01,9.23E-01
0,2,30,-80,-128,1.75E+01,1.31E+00
0,2,30,-80,-127,1.70E+01,1.31E+00
0,2,30,-80,-126,1.62E+01,1.37E+00
0,2,30,-80,-125,1.74E+01,1.64E+00
0,2,30,-80,-124,1.61E+01,9.26E-01
0,2,30,-80,-120,1.49E+01,1.31E+00
0,2,30,-80,-119,1.58E+01,9.33E-01
0,2,30,-80,-118,1.68E+01,1.33E+00
0,2,30,-80,-117,1.73E+01,1.24E+00
0,2,30,-80,-114,1.48E+01,1.31E+00
0,2,30,-80,-113,1.65E+01,9.28E-01
0,2,30,-80,-112,1.66E+01,9.32E-01
0,2,30,-80,-111,1.57E+01,1.31E+00
0,2,30,-80,-110,1.58E+01,1.32E+00
0,2,30,-80,-109,1.49E+01,9.23E-01
0,2,30,-80,-108,1.42E+01,1.30E+00
0,2,30,-80,-107,1.41E+01,1.30E+00
0,2,30,-80,-101,1.44E+01,1.34E+00
0,2,30,-80,-100,1.44E+01,1.31E+00
0,2,30,-80,-98,1.76E+01,9.23E-01
0,2,30,-80,-97,1.51E+01,1.30E+00
0,2,30,-80,-96,1.41E+01,9.22E-01
0,2,30,-80,-95,1.39E+01,1.31E+00
0,2,30,-80,-94,1.38E+01,9.22E-01
0,2,30,-80,-93,1.45E+01,1.30E+00
0,2,30,-80,-92,1.43E+01,1.30E+00
0,2,30,-80,-91,1.45E+01,1.30E+00
0,2,30,-80,-90,1.44E+01,1.30E+00
0,2,30,-80,-89,1.47E+01,9.22E-01
0,2,30,-80,-88,1.67E+01,9.25E-01
0,2,30,-80,-83,1.37E+01,1.32E+00
0,2,30,-80,-82,1.36E+01,1.31E+00
0,2,30,-80,-79,1.80E+01,1.31E+00
0,2,30,-80,-75,1.45E+01,1.30E+00
0,2,30,-80,-73,1.43E+01,1.30E+00
0,2,30,-80,-72,1.43E+01,1.31E+00
0,2,30,-80,-69,1.26E+01,1.30E+00
0,2,30,-80,-68,1.26E+01,1.30E+00
0,2,30,-80,-66,1.36E+01,1.32E+00
0,2,30,-80,-65,1.31E+01,9.21E-01
0,2,30,-80,-64,1.50E+01,9.23E-01
0,2,30,-80,-63,1.54E+01,1.31E+00
0,2,30,-80,-61,1.68E+01,1.31E+00
0,2,30,-80,-60,1.49E+01,9.25E-01
0,2,30,-80,-59,1.32E+01,1.30E+00
0,2,30,-80,-41,1.50E+01,1.34E+00
0,2,30,-80,-36,1.23E+01,1.31E+00
0,2,30,-80,-35,1.24E+01,1.31E+00
0,2,30,-80,-34,1.25E+01,1.31E+00
0,2,30,-80,-33,1.38E+01,9.35E-01
0,2,30,-80,-32,1.36E+01,9.35E-01
0,2,30,-80,-26,1.36E+01,1.40E+00
0,2,30,-80,-25,1.43E+01,1.31E+00
0,2,30,-80,-24,1.50E+01,1.38E+00
0,2,30,-80,-21,1.40E+01,1.32E+00
0,2,30,-80,-20,1.36E+01,1.31E+00
0,2,30,-80,-7,1.48E+01,1.31E+00
0,2,30,-80,3,1.18E+01,1.34E+00
0,2,30,-80,134,1.55E+01,9.52E-01
0,2,30,-80,135,1.63E+01,9.50E-01
0,2,30,-80,136,1.72E+01,1.40E+00
0,2,30,-80,179,1.23E+01,1.31E+00
0,2,30,-79,-170,1.50E+01,1.33E+00
0,2,30,-79,-169,1.52E+01,1.32E+00
0,2,30,-79,-168,1.56E+01,1.33E+00
0,2,30,-79,-167,1.59E+01,1.38E+00
0,2,30,-79,-159,1.78E+01,1.30E+00
0,2,30,-79,-158,1.82E+01,1.31E+00
0,2,30,-79,-129,1.27E+01,1.30E+00
0,2,30,-79,-128,1.59E+01,1.30E+00
0,2,30,-79,-126,1.57E+01,7.85E-01
0,2,30,-79,-125,1.57E+01,9.24E-01
0,2,30,-79,-124,1.57E+01,1.31E+00
0,2,30,-79,-121,1.50E+01,1.31E+00
0,2,30,-79,-120,1.50E+01,1.32E+00
0,2,30,-79,-117,1.92E+01,1.79E+00
0,2,30,-79,-115,1.62E+01,1.30E+00
0,2,30,-79,-114,1.52E+01,9.22E-01
0,2,30,-79,-107,2.28E+01,1.31E+00
0,2,30,-79,-104,1.61E+01,9.22E-01
0,2,30,-79,-103,1.60E+01,1.31E+00
0,2,30,-79,-99,1.46E+01,1.30E+00
0,2,30,-79,-98,1.47E+01,1.31E+00
0,2,30,-79,-94,2.05E+01,9.24E-01
0,2,30,-79,-93,1.99E+01,9.25E-01
0,2,30,-79,-85,1.81E+01,9.21E-01
0,2,30,-79,-84,1.51E+01,9.24E-01
0,2,30,-79,-83,1.44E+01,1.30E+00
0,2,30,-79,-82,1.43E+01,1.30E+00
0,2,30,-79,-80,1.60E+01,9.26E-01
0,2,30,-79,-79,1.73E+01,9.27E-01
0,2,30,-79,-74,1.48E+01,1.31E+00
0,2,30,-79,-73,1.49E+01,9.43E-01
0,2,30,-79,-72,1.68E+01,1.30E+00
0,2,30,-79,-71,1.67E+01,9.26E-01
0,2,30,-79,-70,1.61E+01,1.31E+00
0,2,30,-79,-66,1.32E+01,9.24E-01
0,2,30,-79,-65,1.32E+01,9.22E-01
0,2,30,-79,-64,1.72E+01,1.30E+00
0,2,30,-79,-63,1.75E+01,1.30E+00
0,2,30,-79,-62,1.03E+01,1.30E+00
0,2,30,-79,-61,1.03E+01,1.30E+00
0,2,30,-79,-58,1.51E+01,1.30E+00
0,2,30,-79,-57,1.50E+01,1.30E+00
0,2,30,-79,-35,1.31E+01,1.32E+00
0,2,30,-79,-34,1.31E+01,1.33E+00
0,2,30,-79,-33,1.32E+01,1.32E+00
0,2,30,-79,-32,1.39E+01,9.49E-01
0,2,30,-79,-31,1.35E+01,7.65E-01
0,2,30,-79,-30,1.34E+01,9.41E-01
0,2,30,-79,-29,1.28E+01,9.28E-01
0,2,30,-79,-28,1.30E+01,1.31E+00
0,2,30,-79,-27,1.30E+01,1.31E+00
0,2,30,-79,-26,1.36E+01,1.40E+00
0,2,30,-79,-25,1.39E+01,1.32E+00
0,2,30,-79,-24,1.42E+01,1.33E+00
0,2,30,-79,-20,1.33E+01,1.33E+00
0,2,30,-79,-19,1.33E+01,1.31E+00
0,2,30,-79,-17,1.35E+01,1.34E+00
0,2,30,-79,-16,1.31E+01,1.37E+00
0,2,30,-79,1,1.32E+01,1.45E+00
0,2,30,-79,2,1.32E+01,1.33E+00
0,2,30,-79,3,1.29E+01,1.35E+00
0,2,30,-79,4,1.29E+01,1.37E+00
0,2,30,-79,59,1.31E+01,1.34E+00
0,2,30,-79,60,1.28E+01,1.36E+00
0,2,30,-79,61,1.26E+01,1.34E+00
0,2,30,-79,62,1.23E+01,1.34E+00
0,2,30,-79,125,1.67E+01,1.35E+00
0,2,30,-79,126,1.72E+01,1.33E+00
0,2,30,-79,130,1.54E+01,1.31E+00
0,2,30,-79,131,1.67E+01,1.31E+00
0,2,30,-79,133,1.50E+01,9.48E-01
0,2,30,-79,134,1.61E+01,5.03E-01
0,2,30,-79,135,1.63E+01,3.97E-01
0,2,30,-79,136,1.61E+01,3.71E-01
0,2,30,-79,137,1.59E+01,5.52E-01
0,2,30,-79,151,1.49E+01,1.31E+00
0,2,30,-79,152,1.37E+01,1.31E+00
0,2,30,-79,158,1.29E+01,1.30E+00
0,2,30,-79,159,1.31E+01,1.31E+00
0,2,30,-79,163,1.26E+01,1.33E+00
0,2,30,-79,164,1.27E+01,1.32E+00
0,2,30,-79,167,1.37E+01,1.31E+00
0,2,30,-79,168,1.17E+01,9.58E-01
0,2,30,-79,169,1.08E+01,1.30E+00
0,2,30,-79,171,1.10E+01,1.31E+00
0,2,30,-79,173,1.16E+01,9.22E-01
0,2,30,-79,174,1.24E+01,1.34E+00
0,2,30,-79,176,1.18E+01,1.32E+00
0,2,30,-79,177,1.26E+01,4.67E-01
0,2,30,-79,178,1.31E+01,4.69E-01
0,2,30,-78,-171,1.43E+01,1.32E+00
0,2,30,-78,-170,1.45E+01,1.34E+00
0,2,30,-78,-169,1.44E+01,1.32E+00
0,2,30,-78,-168,1.47E+01,1.32E+00
0,2,30,-78,-167,1.65E+01,1.38E+00
0,2,30,-78,-166,1.67E+01,1.34E+00
0,2,30,-78,-165,1.73E+01,9.64E-01
0,2,30,-78,-164,1.75E+01,9.85E-01
0,2,30,-78,-163,1.79E+01,1.33E+00
0,2,30,-78,-162,1.84E+01,1.36E+00
0,2,30,-78,-161,1.87E+01,1.33E+00
0,2,30,-78,-160,1.77E+01,9.35E-01
0,2,30,-78,-156,1.33E+01,6.79E+00
0,2,30,-78,-129,1.80E+01,9.36E-01
0,2,30,-78,-128,2.01E+01,1.31E+00
0,2,30,-78,-127,1.78E+01,9.41E-01
0,2,30,-78,-126,1.61E+01,1.31E+00
0,2,30,-78,-125,1.69E+01,1.30E+00
0,2,30,-78,-121,1.62E+01,1.30E+00
0,2,30,-78,-117,1.88E+01,3.06E+00
0,2,30,-78,-116,2.32E+01,1.33E+00
0,2,30,-78,-115,2.28E+01,1.32E+00
0,2,30,-78,-111,1.56E+01,1.30E+00
0,2,30,-78,-108,1.70E+01,9.22E-01
0,2,30,-78,-107,1.90E+01,7.54E-01
0,2,30,-78,-106,2.33E+01,1.31E+00
0,2,30,-78,-104,2.01E+01,4.18E+00
0,2,30,-78,-103,1.98E+01,3.12E+00
0,2,30,-78,-102,1.98E+01,1.30E+00
0,2,30,-78,-101,1.97E+01,1.30E+00
0,2,30,-78,-100,1.96E+01,1.30E+00
0,2,30,-78,-97,2.12E+01,1.30E+00
0,2,30,-78,-94,2.35E+01,1.39E+00
0,2,30,-78,-90,2.11E+01,1.30E+00
0,2,30,-78,-89,2.02E+01,9.30E-01
0,2,30,-78,-82,1.96E+01,1.30E+00
0,2,30,-78,-81,1.93E+01,1.30E+00
0,2,30,-78,-76,1.65E+01,1.30E+00
0,2,30,-78,-75,1.63E+01,1.31E+00
0,2,30,-78,-74,1.51E+01,1.31E+00
0,2,30,-78,-71,1.50E+01,1.30E+00
0,2,30,-78,-70,1.47E+01,1.31E+00
0,2,30,-78,-67,1.19E+01,1.31E+00
0,2,30,-78,-63,1.16E+01,1.30E+00
0,2,30,-78,-62,1.15E+01,1.30E+00
0,2,30,-78,-58,1.76E+01,1.33E+00
0,2,30,-78,-57,1.73E+01,1.32E+00
0,2,30,-78,-41,1.48E+01,1.30E+00
0,2,30,-78,-40,1.48E+01,9.29E-01
0,2,30,-78,-39,1.52E+01,1.31E+00
0,2,30,-78,-38,1.53E+01,1.31E+00
0,2,30,-78,-36,1.51E+01,1.30E+00
0,2,30,-78,-35,1.13E+01,1.35E+00
0,2,30,-78,-33,1.24E+01,1.31E+00
0,2,30,-78,-32,1.24E+01,1.31E+00
0,2,30,-78,-31,1.24E+01,1.31E+00
0,2,30,-78,-30,1.29E+01,9.27E-01
0,2,30,-78,-29,1.35E+01,1.31E+00
0,2,30,-78,-23,1.61E+01,3.12E+00
0,2,30,-78,-22,1.52E+01,1.50E+00
0,2,30,-78,-15,1.75E+01,1.31E+00
0,2,30,-78,124,1.76E+01,1.30E+00
0,2,30,-78,131,1.77E+01,1.35E+00
0,2,30,-78,132,1.66E+01,8.05E-01
0,2,30,-78,133,1.58E+01,7.73E-01
0,2,30,-78,134,1.58E+01,7.83E-01
0,2,30,-78,135,1.64E+01,6.09E-01
0,2,30,-78,136,1.58E+01,1.31E+00
0,2,30,-78,144,1.42E+01,1.31E+00
0,2,30,-78,145,1.33E+01,1.30E+00
0,2,30,-78,146,1.32E+01,9.26E-01
0,2,30,-78,147,1.34E+01,1.31E+00
0,2,30,-78,151,1.31E+01,1.31E+00
0,2,30,-78,152,1.31E+01,9.24E-01
0,2,30,-78,155,1.25E+01,1.35E+00
0,2,30,-78,156,1.30E+01,9.24E-01
0,2,30,-78,160,1.26E+01,1.34E+00
0,2,30,-78,161,1.29E+01,1.31E+00
0,2,30,-78,167,9.77E+00,1.32E+00
0,2,30,-78,169,1.11E+01,1.33E+00
0,2,30,-78,172,1.29E+01,1.31E+00
0,2,30,-78,173,1.24E+01,9.47E-01
0,2,30,-78,174,1.15E+01,1.31E+00
0,2,30,-78,175,1.38E+01,1.38E+00
0,2,30,-78,176,1.55E+01,1.32E+00
0,2,30,-78,177,1.20E+01,9.35E-01
0,2,30,-78,178,1.33E+01,1.35E+00
0,2,30,-78,179,1.36E+01,1.30E+00
0,2,30,-77,-170,1.49E+01,9.29E-01
0,2,30,-77,-169,1.56E+01,6.61E-01
0,2,30,-77,-168,1.59E+01,6.66E-01
0,2,30,-77,-167,1.63E+01,3.94E-01
0,2,30,-77,-166,1.67E+01,3.88E-01
0,2,30,-77,-165,1.72E+01,3.79E-01
0,2,30,-77,-164,1.79E+01,5.05E-01
0,2,30,-77,-163,1.66E+01,1.76E+00
0,2,30,-77,-162,1.72E+01,1.03E+00
0,2,30,-77,-161,1.72E+01,1.05E+00
0,2,30,-77,-160,1.73E+01,1.31E+00
0,2,30,-77,-159,1.70E+01,9.04E-01
0,2,30,-77,-158,1.64E+01,1.32E+00
0,2,30,-77,-131,2.11E+01,1.30E+00
0,2,30,-77,-129,2.09E+01,1.34E+00
0,2,30,-77,-126,1.68E+01,1.30E+00
0,2,30,-77,-125,1.73E+01,1.31E+00
0,2,30,-77,-123,1.78E+01,1.31E+00
0,2,30,-77,-122,1.79E+01,1.31E+00
0,2,30,-77,-117,2.51E+01,1.94E+00
0,2,30,-77,-116,2.32E+01,1.33E+00
0,2,30,-77,-113,2.35E+01,1.30E+00
0,2,30,-77,-112,2.32E+01,1.30E+00
0,2,30,-77,-111,2.27E+01,1.30E+00
0,2,30,-77,-109,2.00E+01,1.30E+00
0,2,30,-77,-108,2.15E+01,1.09E+00
0,2,30,-77,-106,2.65E+01,1.50E+00
0,2,30,-77,-104,1.84E+01,1.14E+00
0,2,30,-77,-103,2.06E+01,1.30E+00
0,2,30,-77,-102,2.06E+01,1.30E+00
0,2,30,-77,-101,2.39E+01,1.31E+00
0,2,30,-77,-99,2.62E+01,1.56E+00
0,2,30,-77,-98,2.06E+01,1.30E+00
0,2,30,-77,-97,1.85E+01,7.86E-01
0,2,30,-77,-96,1.92E+01,9.21E-01
0,2,30,-77,-95,2.06E+01,7.67E-01
0,2,30,-77,-94,2.06E+01,7.58E-01
0,2,30,-77,-93,1.96E+01,9.22E-01
0,2,30,-77,-92,1.97E+01,9.14E-01
0,2,30,-77,-91,2.13E+01,9.22E-01
0,2,30,-77,-90,1.99E+01,9.23E-01
0,2,30,-77,-89,1.97E+01,9.25E-01
0,2,30,-77,-86,1.81E+01,1.30E+00
0,2,30,-77,-85,1.80E+01,1.30E+00
0,2,30,-77,-84,1.79E+01,1.30E+00
0,2,30,-77,-83,1.70E+01,1.30E+00
0,2,30,-77,-82,1.78E+01,7.52E-01
0,2,30,-77,-81,1.83E+01,1.30E+00
0,2,30,-77,-80,1.52E+01,1.30E+00
0,2,30,-77,-79,1.50E+01,1.30E+00
0,2,30,-77,-78,1.96E+01,1.31E+00
0,2,30,-77,-77,1.96E+01,1.30E+00
0,2,30,-77,-73,1.42E+01,9.27E-01
0,2,30,-77,-72,1.74E+01,9.23E-01
0,2,30,-77,-71,1.98E+01,1.30E+00
0,2,30,-77,-68,1.21E+01,1.30E+00
0,2,30,-77,-67,1.21E+01,9.40E-01
0,2,30,-77,-56,1.68E+01,1.30E+00
0,2,30,-77,-51,1.60E+01,1.30E+00
0,2,30,-77,-39,1.15E+01,1.40E+00
0,2,30,-77,-38,1.38E+01,9.33E-01
0,2,30,-77,-37,1.44E+01,7.66E-01
0,2,30,-77,-36,1.13E+01,1.33E+00
0,2,30,-77,-35,1.39E+01,9.27E-01
0,2,30,-77,-34,1.40E+01,9.27E-01
0,2,30,-77,-33,1.24E+01,1.33E+00
0,2,30,-77,-32,1.23E+01,1.32E+00
0,2,30,-77,-22,1.45E+01,1.31E+00
0,2,30,-77,-21,1.42E+01,1.30E+00
0,2,30,-77,41,8.36E+00,1.31E+00
0,2,30,-77,42,8.11E+00,1.31E+00
0,2,30,-77,69,1.15E+01,1.30E+00
0,2,30,-77,124,1.59E+01,1.30E+00
0,2,30,-77,125,1.68E+01,1.30E+00
0,2,30,-77,126,1.55E+01,1.30E+00
0,2,30,-77,127,1.46E+01,1.30E+00
0,2,30,-77,144,1.25E+01,1.30E+00
0,2,30,-77,150,1.42E+01,1.35E+00
0,2,30,-77,151,1.35E+01,9.42E-01
0,2,30,-77,152,1.33E+01,1.30E+00
0,2,30,-77,153,1.34E+01,6.53E-01
0,2,30,-77,154,1.35E+01,9.23E-01
0,2,30,-77,155,1.36E+01,1.32E+00
0,2,30,-77,156,1.32E+01,3.51E-01
0,2,30,-77,157,1.31E+01,4.38E-01
0,2,30,-77,158,1.28E+01,7.56E-01
0,2,30,-77,160,1.22E+01,5.34E-01
0,2,30,-77,161,1.23E+01,4.93E-01
0,2,30,-77,162,1.20E+01,1.36E+00
0,2,30,-77,165,1.30E+01,1.31E+00
0,2,30,-77,167,1.19E+01,1.00E+00
0,2,30,-77,168,1.39E+01,1.33E+00
0,2,30,-77,169,1.39E+01,9.25E-01
0,2,30,-77,170,1.36E+01,5.39E-01
0,2,30,-77,171,1.38E+01,7.88E-01
